engagement,company_size,industry_risk,days_since_contact,source_quality,product_fit,true_prob
0.1286049878944618,1,0.6260435647488123,2.508869534267328,0.749390648891784,0.9041166976013164,0.997715578880254
0.2258084452784474,1,0.7968115272549278,2.161393143601491,0.2379790064195764,0.683308513810811,0.9744827184921528
0.2104038612369911,2,0.1418154419560804,2.915696402312546,0.1267730821146207,0.8901075240261416,0.9985122602280008
0.4986071342785876,2,0.504036251839787,6.381987516928698,0.9303318243622688,0.8087715513087221,0.9998607873678782
0.2668256289480907,1,0.5248835038524343,23.524334886665734,0.356185243265444,0.5661047350477127,0.9840460399236852
0.4824780613930892,2,0.6466250301451302,8.585965332326962,0.7792401342641488,0.3729624013637354,0.9978289391050044
0.6137819445978699,1,0.307332401295698,45.02526242214984,0.7203563494142752,0.6149497023634463,0.9993688118206152
0.143957694489073,1,0.6130607138583143,11.595348810481113,0.7124633133568148,0.8965670070560126,0.9971916821128888
0.1560870735605393,2,0.337480073647271,19.45618702152791,0.4056408003332388,0.7775757355496458,0.9966853951397512
0.0159775108297248,3,0.0871457329513901,6.524496523384714,0.4482275039243395,0.6932736036087941,0.9981775280510206
0.2711888123100496,1,0.7716694143374634,5.83179873170656,0.3716833745144354,0.6048194320833726,0.9812682825932524
0.1564730111290897,1,0.7810361859471413,6.80858236545416,0.2887429907847128,0.7430136062196051,0.9744532950643722
0.4993085288018764,1,0.030507584838108,18.720034964383327,0.3813975276925498,0.768155825547351,0.9995683376320802
0.4296139238825671,2,0.9756788139625756,8.879446806464896,0.1951527005363254,0.7353753581401983,0.9897523238953682
0.5623592675155602,1,0.4468123897715306,0.2093143391424151,0.6230545107201106,0.7442809993238768,0.9995959066272248
0.4968273823215323,3,0.3833410684566408,4.585891130005393,0.4495440595729242,0.7026335459725533,0.9996299721713372
0.4481062905247747,1,0.242166902000109,5.938278324700052,0.3257773637865732,0.6655804823418173,0.9985502584709656
0.2409100642848219,2,0.4616927063169065,2.3106635812217924,0.5125603749332823,0.6250005984491445,0.9970143344167196
0.1031374200312812,1,0.7376691552739912,25.024005417730564,0.8094603161037901,0.6061775441657016,0.9845608718591392
0.1337781160903126,1,0.7665872446904709,29.76907964905249,0.6654591387999712,0.4265013713491206,0.9514840426816286
0.2821771400699187,1,0.1344664135099032,15.824331867729384,0.4703648258974909,0.389787313934967,0.994298133718226
0.6526122234573652,3,0.3375014246275242,9.857585909839012,0.6855852041458438,0.3209459016129729,0.9996271436264568
0.4387232369132303,2,0.7572490241289271,4.260927098805013,0.396418459276361,0.8433773621579594,0.998340230505685
0.2217941729310116,2,0.3797249639311925,34.44185353764692,0.4228451627814401,0.8624156352242071,0.9975252965342442
0.4152069632318034,1,0.4808733506965918,9.386494847038652,0.6205091837330113,0.4142419639928602,0.9957820545949226
0.203905824933002,1,0.3920529538486552,8.090143141912536,0.2611034560728534,0.5436542575182155,0.9843189159627904
0.1569603493911439,1,0.6155367443000561,10.67303436222472,0.4954006563423878,0.4371496833145548,0.969514123425902
0.4508237201536819,1,0.87550848847638,16.19621038699088,0.7758889319011673,0.5458913384977258,0.9951063008534818
0.554419064397114,1,0.3475282608781156,12.062903303947753,0.3423368530540064,0.7270291969898379,0.9990164713923696
0.1946076343305017,1,0.5653088987107853,20.891997036989967,0.1779945412732114,0.2945806780998309,0.8881098517016367
0.7405395930878378,3,0.5502593121773425,7.55297631760477,0.3926099387646368,0.5869859993703304,0.9996391308932516
0.2209313121870396,1,0.7159827678972273,40.42019767102747,0.7542468438040905,0.8228704058471658,0.9945274687544424
0.4818259183524404,1,0.4197822184780104,4.840911747413627,0.25065621353873,0.9279166498003394,0.9991039339300948
0.3898506247446351,2,0.866468822198105,0.340310102097054,0.0809021683756269,0.8674197956367579,0.9936657290853838
0.3897134580260556,3,0.369908725075174,6.854753319088808,0.4005026745311823,0.5117141450271524,0.9984221462667549
0.3196103430467478,2,0.1818698173825526,0.5307636463223684,0.4843862017123236,0.7478659909203651,0.9994396842152332
0.3597060511050003,2,0.5607374362405823,0.2286412592772653,0.1737789557834398,0.6792682916465774,0.9952750170970984
0.3622919535457603,3,0.2585726822582441,8.92102955402928,0.3138403665115449,0.6599909198663202,0.9990315123876709
0.5104769918852914,2,0.3118877159449502,12.435192681313165,0.539809552479696,0.3393366086418071,0.9982472115800796
0.4664123684404106,1,0.7939852181778856,10.033426029390837,0.788300511903145,0.669704310443814,0.998154497447048
0.2759516202114564,2,0.8985488870676467,18.23969795191905,0.2162496629157617,0.6017029578323773,0.966910128077844
0.1993214237348508,1,0.2688384081853709,8.249466253330507,0.799043056675495,0.3064731338207377,0.9942232714580496
0.5462515789469267,1,0.4526539735411684,28.788227663457786,0.5811797963598179,0.7858001027881648,0.999242153239089
0.4273189717252358,1,0.5022484792425473,0.8914236897032047,0.7661600631458554,0.5954046339022478,0.9988786720532216
0.4416300912785246,2,0.5190361121110539,9.710125318405495,0.7361900806672009,0.8705091729758605,0.999710610196978
0.5736083041867412,1,0.8790531706110931,3.0275029452625137,0.9029567547601046,0.3868093995278372,0.9973391355384522
0.1895048917887124,2,0.4930850993655307,22.073299336493086,0.1415941140088587,0.6382481957024413,0.9820944769861232
0.142223598914837,2,0.3440361641729826,22.53259050760096,0.6874294315898746,0.7209687684376769,0.9979225221626036
0.3022262880534822,3,0.257084466586419,3.919204494338234,0.7060153697936862,0.9512358877038922,0.9998866008901512
0.2227854668071985,2,0.7223970627294575,4.194840792162434,0.7904138697230264,0.6611101220514568,0.9972088914667596
0.2328438114814747,2,0.5668277393507211,7.477680348575733,0.4062739482999614,0.4105509820796796,0.9848607269507704
0.2982456871134981,1,0.4288983947245561,23.941092275835125,0.4995551498093512,0.720469992786814,0.9963386556487682
0.4464707010533053,1,0.7644337498738815,2.758960255680224,0.6435063935699034,0.9343834518150016,0.9991350089551552
0.527451386511173,3,0.5427973914620129,11.01890001229368,0.1743914777359914,0.4725210012967295,0.9966709881529504
0.1917251529890169,3,0.6879396187848325,0.2706833606747002,0.4594686098538549,0.5242653744322764,0.9923461300239014
0.2058222192367098,1,0.3296956928855167,3.933449815694389,0.6487038915146441,0.8156334940276654,0.9987332088963627
0.754093365512378,1,0.35314618599185,6.966472244614432,0.2531602412459333,0.6751366024543288,0.9994644742736108
0.1465022275654171,1,0.5898318114276617,13.652313658809298,0.2524342249091461,0.3382190630963873,0.9088893251421716
0.2637844837084614,3,0.3752050915194012,21.01007311950361,0.3858967845301917,0.7244455951230185,0.998218610131044
0.2437570280531805,1,0.7601399248056327,12.095503733382388,0.2157159240566247,0.5641787131544562,0.956905856876277
0.4082187394370845,2,0.4335742937105796,27.201612059073632,0.1504703124323415,0.6960285101606621,0.9956441214086108
0.3356365667068946,1,0.7096655773869701,4.660113207259249,0.7589220663822885,0.8062715063420279,0.9984342698572852
0.1737039583964119,1,0.671703301339714,8.358080373420597,0.2071344700137997,0.7773973498521668,0.9804922150159492
0.3325798994653614,2,0.6459669196951718,1.4530968163007143,0.2199417677335003,0.6385846300830713,0.9926821984691367
0.4414522491622812,3,0.2725323907970976,10.998588680414016,0.8540312410111874,0.6315233954842181,0.999842807094602
0.5416381730012845,2,0.1689224461943956,4.5350251852141525,0.928371364065666,0.5986559457552787,0.999907708009237
0.4898649932911552,2,0.7981988144472164,3.152515637909988,0.36556155146664,0.5524808480355046,0.9950247216151616
0.1669860557935358,1,0.4700196806690396,13.702132074302083,0.3415879067534241,0.6068172852871052,0.98374332557731
0.3887363009820105,2,0.5804842406806455,21.071127309136024,0.5859325049019687,0.7321612298776935,0.9984489155685868
0.2952820205011833,1,0.5797912202835099,9.480968085844909,0.3237906315170799,0.4534317383070359,0.9788039376383848
0.5581924266224387,2,0.3474117176595159,16.876227198501095,0.351146051798643,0.5291190987860631,0.9986156192159272
0.2249542558064902,2,0.3170010619320849,12.42815925250305,0.3245961818424646,0.2344405619909534,0.978891721001888
0.1959488697046902,1,0.5287586088118933,24.70790188719514,0.1605453464291692,0.5987530312127021,0.9635947788036376
0.222455001580476,1,0.3673813818560524,19.06594919611923,0.9524198455350508,0.6951859528098069,0.9988499684699866
0.4924782679455306,1,0.1556787508804506,3.759254224436559,0.4779544349720602,0.7330171784875548,0.999584703321172
0.4011815541677901,2,0.6642986913301153,7.419410604900171,0.5354509438943778,0.7270554835803239,0.9983063906136626
0.3537365645294067,1,0.7832564656718848,3.1186831424003305,0.3193683521568661,0.1818043887754566,0.9270249159234478
0.3137841127208453,1,0.1685264630924296,9.974556702180896,0.3323463606346815,0.7833453914880952,0.9984902053392928
0.1805007947968822,2,0.552878020437505,8.6455697836927,0.2273909899411488,0.1811175881439168,0.9225566326732324
